CMDLINE 'C:\Program Files\Python39\python.exe' artificialneuralnetwork.py
MEM 1.703125 1741796173.1465
MEM 15.457031 1741796173.2601
MEM 23.468750 1741796173.3695
MEM 28.339844 1741796173.4796
MEM 34.691406 1741796173.5909
MEM 39.062500 1741796173.6998
MEM 41.390625 1741796173.8098
MEM 46.437500 1741796173.9208
MEM 54.531250 1741796174.0310
MEM 64.550781 1741796174.1409
MEM 69.984375 1741796174.2529
MEM 74.980469 1741796174.3630
MEM 78.675781 1741796174.4731
MEM 87.343750 1741796174.5851
MEM 94.500000 1741796174.6971
MEM 126.453125 1741796174.8087
MEM 228.515625 1741796174.9187
MEM 302.074219 1741796175.0297
MEM 313.261719 1741796175.1407
MEM 322.718750 1741796175.2517
MEM 331.890625 1741796175.3636
MEM 340.570312 1741796175.4756
MEM 347.699219 1741796175.5866
MEM 356.949219 1741796175.6986
MEM 365.691406 1741796175.8096
MEM 376.699219 1741796175.9206
MEM 387.035156 1741796176.0327
MEM 397.914062 1741796176.1437
MEM 408.656250 1741796176.2557
MEM 418.058594 1741796176.3677
MEM 425.578125 1741796176.4789
MEM 407.546875 1741796176.5895
MEM 415.925781 1741796176.6999
MEM 137.875000 1741796176.8119
MEM 180.976562 1741796176.9239
MEM 190.660156 1741796177.0359
MEM 201.933594 1741796177.1470
MEM 167.730469 1741796177.2590
MEM 169.972656 1741796177.3699
MEM 197.562500 1741796177.4806
MEM 177.562500 1741796177.5926
MEM 177.562500 1741796177.7039
MEM 177.632812 1741796177.8159
MEM 177.632812 1741796177.9279
MEM 177.632812 1741796178.0389
MEM 177.632812 1741796178.1510
MEM 177.632812 1741796178.2630
MEM 177.632812 1741796178.3740
MEM 177.632812 1741796178.4850
MEM 177.632812 1741796178.5970
MEM 177.632812 1741796178.7084
MEM 177.632812 1741796178.8191
MEM 177.632812 1741796178.9301
MEM 177.781250 1741796179.0416
MEM 177.781250 1741796179.1536
MEM 177.781250 1741796179.2656
MEM 177.781250 1741796179.3776
MEM 177.781250 1741796179.4892
MEM 177.781250 1741796179.6002
MEM 177.781250 1741796179.7112
MEM 177.781250 1741796179.8231
MEM 177.781250 1741796179.9352
MEM 177.781250 1741796180.0472
MEM 177.781250 1741796180.1592
MEM 177.781250 1741796180.2712
MEM 178.312500 1741796180.3818
MEM 180.980469 1741796180.4932
MEM 181.265625 1741796180.6036
MEM 182.027344 1741796180.7155
MEM 182.027344 1741796180.8248
MEM 182.027344 1741796180.9362
MEM 182.027344 1741796181.0470
MEM 182.027344 1741796181.1587
MEM 182.027344 1741796181.2697
MEM 182.027344 1741796181.3806
MEM 182.027344 1741796181.4907
MEM 182.027344 1741796181.6017
MEM 182.027344 1741796181.7137
MEM 182.027344 1741796181.8247
MEM 182.027344 1741796181.9357
